+2.870000000000e+000	-4.953755399880e-003
+2.880000000000e+000	-1.286753249879e-002
+2.890000000000e+000	-1.749103699432e-002
+2.900000000000e+000	-1.799252807146e-002
+2.910000000000e+000	-1.431084802572e-002
+2.920000000000e+000	-7.082035117419e-003
+2.930000000000e+000	+1.700177681651e-003
+2.940000000000e+000	+9.772963616586e-003
+2.950000000000e+000	+1.539945143288e-002
+2.960000000000e+000	+1.709962838548e-002
+2.970000000000e+000	+1.449432113919e-002
+2.980000000000e+000	+8.341879280609e-003
+2.990000000000e+000	+3.057873559619e-004
+3.000000000000e+000	-7.571295003606e-003
+3.010000000000e+000	-1.389497703497e-002
+3.020000000000e+000	-1.679384102952e-002
+3.030000000000e+000	-1.581532242363e-002
+3.040000000000e+000	-1.098388126624e-002
+3.050000000000e+000	-3.400355363302e-003
+3.060000000000e+000	+4.696893682591e-003
+3.070000000000e+000	+1.176669731744e-002
+3.080000000000e+000	+1.591317428422e-002
+3.090000000000e+000	+1.608441445700e-002
+3.100000000000e+000	+1.259843929893e-002
+3.110000000000e+000	+5.968969328355e-003
+3.120000000000e+000	-1.944807624745e-003
+3.130000000000e+000	-9.173620678858e-003
+3.140000000000e+000	-1.420076439094e-002
+3.150000000000e+000	-1.536275727678e-002
+3.160000000000e+000	-1.294092081099e-002
+3.170000000000e+000	-7.314433577939e-003
+3.180000000000e+000	+7.338896379049e-005
+3.190000000000e+000	+7.412285438528e-003
+3.200000000000e+000	+1.296538435938e-002
+3.210000000000e+000	+1.548507151927e-002
+3.220000000000e+000	+1.427415386962e-002
+3.230000000000e+000	+9.748500651439e-003
+3.240000000000e+000	+2.739854721084e-003
+3.250000000000e+000	-4.501189961414e-003
+3.260000000000e+000	-1.029891824212e-002
+3.270000000000e+000	-1.379712517439e-002
+3.280000000000e+000	-1.374819924409e-002
+3.290000000000e+000	-1.043346425880e-002
+3.300000000000e+000	-4.623504787150e-003
+3.310000000000e+000	+2.397372917401e-003
+3.320000000000e+000	+8.476425297297e-003
+3.330000000000e+000	+1.285530072460e-002
+3.340000000000e+000	+1.426192209543e-002
+3.350000000000e+000	+1.158322537045e-002
+3.360000000000e+000	+6.225830754023e-003
+3.370000000000e+000	-9.418250330330e-004
+3.380000000000e+000	-7.693609829343e-003
+3.390000000000e+000	-1.232934609907e-002
+3.400000000000e+000	-1.409068192264e-002
+3.410000000000e+000	-1.268405938532e-002
+3.420000000000e+000	-8.647666636571e-003
+3.430000000000e+000	-2.788780651378e-003
+3.440000000000e+000	+3.999698592652e-003
+3.450000000000e+000	+9.369324400036e-003
+3.460000000000e+000	+1.204802229149e-002
+3.470000000000e+000	+1.158322537045e-002
+3.480000000000e+000	+8.280721576119e-003
+3.490000000000e+000	+3.057873559619e-003
+3.500000000000e+000	-3.094568007340e-003
+3.510000000000e+000	-8.867833322896e-003
+3.520000000000e+000	-1.237827202936e-002
+3.530000000000e+000	-1.314885630636e-002
+3.540000000000e+000	-1.060470559808e-002
+3.550000000000e+000	-5.687644937540e-003
+3.560000000000e+000	+2.935558551620e-004
+3.570000000000e+000	+6.384839735858e-003
+3.580000000000e+000	+1.056801144198e-002
+3.590000000000e+000	+1.221926246428e-002
+3.600000000000e+000	+1.078817754506e-002
+3.610000000000e+000	+6.666164126673e-003
+3.620000000000e+000	+9.540565156066e-004
+3.630000000000e+000	-4.831440282523e-003
+3.640000000000e+000	-9.185852453053e-003
+3.650000000000e+000	-1.143644757957e-002
+3.660000000000e+000	-1.093495533594e-002
+3.670000000000e+000	-7.632452124853e-003
+3.680000000000e+000	-2.360678323869e-003
+3.690000000000e+000	+3.608290858675e-003
+3.700000000000e+000	+8.464194106345e-003
+3.710000000000e+000	+1.142421580538e-002
+3.720000000000e+000	+1.175446554324e-002
+3.730000000000e+000	+9.418250330330e-003
+3.740000000000e+000	+4.745819904507e-003
+3.750000000000e+000	-1.100834452301e-003
+3.760000000000e+000	-6.690627091820e-003
+3.770000000000e+000	-1.026222408602e-002
+3.780000000000e+000	-1.106950251912e-002
+3.790000000000e+000	-9.540565739309e-003
+3.800000000000e+000	-5.577561302756e-003
+3.810000000000e+000	-5.504172261504e-004
+3.820000000000e+000	+4.868134730244e-003
+3.830000000000e+000	+9.014611113779e-003
+3.840000000000e+000	+1.076371516316e-002
+3.850000000000e+000	+9.919741407470e-003
+3.860000000000e+000	+6.311450840416e-003
+3.870000000000e+000	+1.541168262383e-003
+3.880000000000e+000	-3.437049811023e-003
+3.890000000000e+000	-8.011628959500e-003
+3.900000000000e+000	-1.062916797998e-002
+3.910000000000e+000	-1.077594693735e-002
+3.920000000000e+000	-8.513120036639e-003
+3.930000000000e+000	-4.048624522947e-003
+3.940000000000e+000	+1.039677039433e-003
+3.950000000000e+000	+5.699876128492e-003
+3.960000000000e+000	+8.965685183485e-003
+3.970000000000e+000	+9.748500651439e-003
+3.980000000000e+000	+8.170637941335e-003
+3.990000000000e+000	+4.550115891708e-003
+4.000000000000e+000	-2.568613709884e-004
+4.010000000000e+000	-4.978218365028e-003
+4.020000000000e+000	-8.733286722964e-003
+4.030000000000e+000	-1.020106638153e-002
+4.040000000000e+000	-9.320398469741e-003
+4.050000000000e+000	-6.397071510053e-003
+4.060000000000e+000	-1.993733555039e-003
+4.070000000000e+000	+2.862169546820e-003
+4.080000000000e+000	+6.935257326535e-003
+4.090000000000e+000	+9.185852453053e-003
+4.100000000000e+000	+9.149157713711e-003
+4.110000000000e+000	+6.947488517487e-003
+4.120000000000e+000	+3.082336524766e-003
+4.130000000000e+000	-1.431084773410e-003
+4.140000000000e+000	-5.406320546726e-003
+4.150000000000e+000	-7.987165994352e-003
+4.160000000000e+000	-8.562045966934e-003
+4.170000000000e+000	-7.033109187124e-003
+4.180000000000e+000	-3.816226062426e-003
+4.190000000000e+000	+4.036393259089e-004
+4.200000000000e+000	+4.684662200018e-003
+4.210000000000e+000	+7.962703029205e-003
+4.220000000000e+000	+9.332630243936e-003
+4.230000000000e+000	+8.048323115599e-003
+4.240000000000e+000	+5.296236911942e-003
+4.250000000000e+000	+1.357695877968e-003
+4.260000000000e+000	-2.580845156005e-003
+4.270000000000e+000	-5.724339093640e-003
+4.280000000000e+000	-7.999397185304e-003
+4.290000000000e+000	-8.011628959500e-003
+4.300000000000e+000	-5.809959763277e-003
+4.310000000000e+000	-2.287289428428e-003
+4.320000000000e+000	+1.785798205477e-003
+4.330000000000e+000	+5.149459121058e-003
+4.340000000000e+000	+7.375591282429e-003
+4.350000000000e+000	+7.803693464127e-003
+4.360000000000e+000	+6.335913805564e-003
+4.370000000000e+000	+3.314734985287e-003
+4.380000000000e+000	-7.583526486180e-004
+4.390000000000e+000	-4.305485948614e-003
+4.400000000000e+000	-7.069803926467e-003
+4.410000000000e+000	-8.207332680677e-003
+4.420000000000e+000	-7.179886978008e-003
+4.430000000000e+000	-4.440032548545e-003
+4.440000000000e+000	-9.662880710856e-004
+4.450000000000e+000	+2.923327251309e-003
+4.460000000000e+000	+5.822191537472e-003
+4.470000000000e+000	+7.094266891614e-003
+4.480000000000e+000	+6.800710726604e-003
+4.490000000000e+000	+4.709125165165e-003
+4.500000000000e+000	+1.406621808263e-003
+4.510000000000e+000	-2.140511491733e-003
+4.520000000000e+000	-5.271773946794e-003
+4.530000000000e+000	-7.130961047713e-003
+4.540000000000e+000	-7.351128317281e-003
+4.550000000000e+000	-5.675413163345e-003
+4.560000000000e+000	-2.666465825642e-003
+4.570000000000e+000	+8.928991027385e-004
+4.580000000000e+000	+4.146476675157e-003
+4.590000000000e+000	+6.274756684317e-003
+4.600000000000e+000	+7.192118752203e-003
+4.610000000000e+000	+6.140210084386e-003
+4.620000000000e+000	+3.865152284342e-003
+4.630000000000e+000	+7.094266454182e-004
+4.640000000000e+000	-2.813243616525e-003
+4.650000000000e+000	-5.369625807383e-003
+4.660000000000e+000	-6.641701161525e-003
+4.670000000000e+000	-6.164673049533e-003
+4.680000000000e+000	-3.914078214637e-003
+4.690000000000e+000	-1.039677039433e-003
+4.700000000000e+000	+2.189437422028e-003
+4.710000000000e+000	+5.039375486274e-003
+4.720000000000e+000	+6.556081075132e-003
+4.730000000000e+000	+6.617238196378e-003
+4.740000000000e+000	+4.965986590832e-003
+4.750000000000e+000	+2.201668904602e-003
+4.760000000000e+000	-8.072786518179e-004
+4.770000000000e+000	-3.693911236690e-003
+4.780000000000e+000	-5.504172407315e-003
+4.790000000000e+000	-5.907811623865e-003
+4.800000000000e+000	-5.124996155911e-003
+4.810000000000e+000	-2.886632511967e-003
+4.820000000000e+000	-3.669448189525e-005
+4.830000000000e+000	+2.923327251309e-003
+4.840000000000e+000	+5.137227346863e-003
+4.850000000000e+000	+5.895580432913e-003
+4.860000000000e+000	+5.443014702825e-003
+4.870000000000e+000	+3.706142719264e-003
+4.880000000000e+000	+9.907510362329e-004
+4.890000000000e+000	-1.700177681651e-003
+4.900000000000e+000	-4.366643361482e-003
+4.910000000000e+000	-5.871117467766e-003
+4.920000000000e+000	-5.834422728424e-003
+4.930000000000e+000	-4.427800774350e-003
+4.940000000000e+000	-1.810261170624e-003
+4.950000000000e+000	+1.149760455501e-003
+4.960000000000e+000	+3.644985306396e-003
+4.970000000000e+000	+5.406320546726e-003
+4.980000000000e+000	+5.712107902688e-003
+4.990000000000e+000	+4.721356647739e-003
+5.000000000000e+000	+2.629771377921e-003
+5.010000000000e+000	-1.834724208677e-004
+5.020000000000e+000	-2.690928790789e-003
+5.030000000000e+000	-4.660199234871e-003
+5.040000000000e+000	-5.235079790695e-003
+5.050000000000e+000	-4.721356647739e-003
+5.060000000000e+000	-3.131262455061e-003
+5.070000000000e+000	-8.562045821123e-004
+5.080000000000e+000	+1.822492653198e-003
+5.090000000000e+000	+4.170939640304e-003
+5.100000000000e+000	+5.418551737678e-003
+5.110000000000e+000	+5.235079790695e-003
+5.120000000000e+000	+3.669448271543e-003
+5.130000000000e+000	+1.431084773410e-003
+5.140000000000e+000	-1.210917941274e-003
+5.150000000000e+000	-3.363660915581e-003
+5.160000000000e+000	-4.953755399880e-003
+5.170000000000e+000	-5.161690312010e-003
+5.180000000000e+000	-4.011930075226e-003
+5.190000000000e+000	-2.079354078865e-003
+5.200000000000e+000	+6.482691596447e-004
+5.210000000000e+000	+2.874401029393e-003
+5.220000000000e+000	+4.501189961414e-003
+5.230000000000e+000	+5.027144295322e-003
+5.240000000000e+000	+4.195402605452e-003
+5.250000000000e+000	+2.678697308216e-003
+5.260000000000e+000	+4.036393259089e-004
+5.270000000000e+000	-2.042659485334e-003
+5.280000000000e+000	-3.816226062426e-003
+5.290000000000e+000	-4.868134730244e-003
+5.300000000000e+000	-4.415569291777e-003
+5.310000000000e+000	-3.278040537566e-003
+5.320000000000e+000	-1.394390325689e-003
+5.330000000000e+000	+1.051908522006e-003
+5.340000000000e+000	+3.045642077046e-003
+5.350000000000e+000	+4.342180396335e-003
+5.360000000000e+000	+4.562347374282e-003
+5.370000000000e+000	+3.461512776170e-003
+5.380000000000e+000	+1.651251751357e-003
+5.390000000000e+000	-6.605007151237e-004
+5.400000000000e+000	-2.642002860495e-003
+5.410000000000e+000	-3.999698592652e-003
+5.420000000000e+000	-4.599041822002e-003
+5.430000000000e+000	-3.852920801769e-003
+5.440000000000e+000	-2.397372917401e-003
+5.450000000000e+000	-1.467779275810e-004
+5.460000000000e+000	+2.067122596292e-003
+5.470000000000e+000	+3.755068649558e-003
+5.480000000000e+000	+4.537884409134e-003
+5.490000000000e+000	+4.011930075226e-003
+5.500000000000e+000	+2.470761812843e-003
+5.510000000000e+000	+6.482691596447e-004
+5.520000000000e+000	-1.394390325689e-003
+5.530000000000e+000	-3.290272020139e-003
+5.540000000000e+000	-4.207634088025e-003
+5.550000000000e+000	-4.134245192584e-003
+5.560000000000e+000	-2.972253181604e-003
+5.570000000000e+000	-1.296538319289e-003
+5.580000000000e+000	+6.360376770711e-004
+5.590000000000e+000	+2.739854721084e-003
+5.600000000000e+000	+3.730605684411e-003
+5.610000000000e+000	+4.036393040373e-003
+5.620000000000e+000	+3.375892398155e-003
+5.630000000000e+000	+1.700177681651e-003
+5.640000000000e+000	-1.590094192678e-004
+5.650000000000e+000	-2.042659485334e-003
+5.660000000000e+000	-3.278040537566e-003
+5.670000000000e+000	-3.889615249490e-003
+5.680000000000e+000	-3.571596410954e-003
+5.690000000000e+000	-2.103817044013e-003
+5.700000000000e+000	-2.446298884148e-004
+5.710000000000e+000	+1.675714716504e-003
+5.720000000000e+000	+3.326966467860e-003
+5.730000000000e+000	+3.877383766916e-003
+5.740000000000e+000	+3.693911236690e-003
+5.750000000000e+000	+2.690928790789e-003
+5.760000000000e+000	+9.173620678858e-004
+5.770000000000e+000	-8.684360646859e-004
+5.780000000000e+000	-2.593076638579e-003
+5.790000000000e+000	-3.437049811023e-003
+5.800000000000e+000	-3.278040537566e-003
+5.810000000000e+000	-2.678697308216e-003
+5.820000000000e+000	-1.100834452301e-003
+5.830000000000e+000	+5.259542610032e-004
+5.840000000000e+000	+2.177205939454e-003
+5.850000000000e+000	+3.571596410954e-003
+5.860000000000e+000	+3.730605684411e-003
+5.870000000000e+000	+3.229114607271e-003
+5.880000000000e+000	+1.969270589892e-003
+5.890000000000e+000	+6.115747210370e-005
+5.900000000000e+000	-1.553399744957e-003
+5.910000000000e+000	-2.666465825642e-003
+5.920000000000e+000	-3.302503502713e-003
+5.930000000000e+000	-2.947790216457e-003
+5.940000000000e+000	-2.054890967907e-003
+5.950000000000e+000	-4.525652926561e-004
+5.960000000000e+000	+1.247612388995e-003
+5.970000000000e+000	+2.727623238510e-003
+5.980000000000e+000	+3.571596410954e-003
+5.990000000000e+000	+3.302503502713e-003
+6.000000000000e+000	+2.458530330269e-003
+6.010000000000e+000	+9.295935504594e-004
+6.020000000000e+000	-6.727321976973e-004
+6.030000000000e+000	-2.079354078865e-003
+6.040000000000e+000	-2.996716146751e-003
+6.050000000000e+000	-3.229114607271e-003
+6.060000000000e+000	-2.434067365122e-003
+6.070000000000e+000	-1.137528972927e-003
+6.080000000000e+000	+4.036393259089e-004
+6.090000000000e+000	+1.846955618345e-003
+6.100000000000e+000	+2.972253181604e-003
+6.110000000000e+000	+3.571596410954e-003
+6.120000000000e+000	+3.229114607271e-003
+6.130000000000e+000	+1.883650066066e-003
+6.140000000000e+000	+1.223149442074e-004
+6.150000000000e+000	-1.259843871569e-003
+6.160000000000e+000	-2.299520911001e-003
+6.170000000000e+000	-2.801012133952e-003
+6.180000000000e+000	-2.862169546820e-003
+6.190000000000e+000	-2.275057945854e-003
+6.200000000000e+000	-8.806676201649e-004
+6.210000000000e+000	+9.785195536592e-004
+6.220000000000e+000	+2.495224777990e-003
+6.230000000000e+000	+3.326966467860e-003
+6.240000000000e+000	+3.143493937635e-003
+6.250000000000e+000	+2.409604399975e-003
+6.260000000000e+000	+1.174223420648e-003
+6.270000000000e+000	-1.712409200677e-004
+6.280000000000e+000	-1.577862710104e-003
+6.290000000000e+000	-2.458530330269e-003
+6.300000000000e+000	-2.727623238510e-003
+6.310000000000e+000	-2.152742974307e-003
+6.320000000000e+000	-1.113066007780e-003
+6.330000000000e+000	+1.712409200677e-004
+6.340000000000e+000	+1.406621808263e-003
+6.350000000000e+000	+2.311752393575e-003
